text,transformed_text,predicted_label
"avoid place bought w thing early, hotel darker w stayed, come walking city not thing let key, loud thumping music fills lobby not want hear long work day, not hear desk staff, rooms way priced sheraton westin dream beds, want room clean ca n't dark, place dark- blinds window let outside light finally bed, offered hang black-out curtains heard, took day, black metal rod crammed window black fabric safety pinned rod, not better blinds, seattle no coffee maker, n't ask touted restauarant just dont,  ",avoid place bought w thing earli hotel darker w stay come walk citi thing let key loud thump music fill lobbi want hear long work day hear desk staff room way price sheraton westin dream bed want room clean ca dark place blind window let outsid light final bed offer hang curtain heard took day black metal rod cram window black fabric safeti pin rod better blind seattl coffe maker ask tout restauar dont,0
"great room stay stayed nights business trip great hotel great room great food near,  ",great room stay stay night busi trip great hotel great room great food near,0
"good quality big rooms facilities fine actually quite spacious problem size hotel c. 18 floors 20-30 rooms floor justs make feel like cog passes touching, bit mixed metaphor know like 40-60 room boutique hotels know mean, staff friendly helpful just saw twice, good sized gym location plus, issues1, water leave bed not complimentary label telling eye watering c. 12 tax added2, room internet like 15 plus not free business centre homeland microsoft3, food trays left outside rooms long time.as say nothing major wrong just big taste,  ",good qualiti big room facil fine actual quit spaciou problem size hotel 18 floor room floor just make feel like cog pass touch bit mix metaphor know like room boutiqu hotel know mean staff friendli help saw twice good size gym locat plu issues1 water leav bed complimentari label tell eye water 12 tax added2 room internet like 15 plu free busi centr homeland microsoft3 food tray left outsid room long say noth major wrong big tast,0
"plush elegance, loved minute, usually try stay starwood hotels member points program, w seattle hippest starwood property stayed decorated rooms stunning reception friendly staff wall hung lcd guest room amazing felt pampered just sleeping comfortable bed pleasure resting on.the mood w seattle creates second valet car end night close eyes pure chic.do experience w seattle,  ",plush eleg love minut usual tri stay starwood hotel member point program w seattl hippest starwood properti stay decor room stun recept friendli staff wall hung lcd guest room amaz felt pamper sleep comfort bed pleasur rest mood w seattl creat second valet car end night close eye pure experi w seattl,1
"great stay w just returned 5 night stay w seattle really enjoyed time, like w hotels lobby decor trendy dark moody, room large nice city views super-comfy bed big bathroom stocked fabulous bliss products best staying w hotel ask, really nice features hotel like cozy lobby big fireplace free hot chocolate tiny gym great bar, hotel well-located just blocks pike place market pioneer square literally door shopping, service friendly helpful.my complaint exorbitantly high cost extras including internet valet parking food, free wi-fi lobby ideal business travellers, overall really enjoyed w stay seattle future,  ",great stay w return 5 night stay w seattl realli enjoy time like w hotel lobbi decor trendi dark moodi room larg nice citi view bed big bathroom stock fabul bliss product best stay w hotel ask realli nice featur hotel like cozi lobbi big fireplac free hot chocol tini gym great bar hotel block pike place market pioneer squar liter door shop servic friendli complaint exorbitantli high cost extra includ internet valet park food free lobbi ideal busi travel overal realli enjoy w stay seattl futur,0
"location ambience pricey, not pleased services stayed 2 nights attend wedding, ambience style nice wedding reception exactly bride wanted not pleased services, hotel dark guess caters hip trendy crowd.the cost parking drinks ridiculous, parking twice paid hawaii upscale hotel, careful promo code discounted rooms did not work us.i say beds comfortable pillows, note aware allow animals, son received numerous bites night, 14th floor did not view north hotel, housekeeping discarded items not discarded thou tux rental bags left bed, agree reviewer eat breakfast pike place market mcdonalds westlake center watching pennies, staying w not watching pennies, stay seattle not choosing w,  ",locat ambienc pricey pleas servic stay 2 night attend wed ambienc style nice wed recept exactli bride want pleas servic hotel dark guess cater hip trendi cost park drink ridicul park twice paid hawaii upscal hotel care promo code discount room work say bed comfort pillow note awar allow anim son receiv numer bite night 14th floor view north hotel housekeep discard item discard thou tux rental bag left bed agre review eat breakfast pike place market mcdonald westlak center watch penni stay w watch penni stay seattl choos w,0
"not worth money echo concerns astronomical expenses parking room service poor service w. stayed hotel couple friends expecting pleasant stay swanky hotel, realize money paying likely pay lot ambiance rooms utterly lacking character nightclub lighting hallways creepy lobby says far hotel trendy aspirations, minor requests stay second request silverware lectured charged non-revenue request, apparently motto come line right price, staff like n't bothered room bland unimpressive nice television comfortable bed, hotel good location lot nice expensive hotels offer better service like olympian street westin, unless good deal w 150/nt not worth money,  ",worth money echo concern astronom expens park room servic poor servic stay hotel coupl friend expect pleasant stay swanki hotel realiz money pay like pay lot ambianc room utterli lack charact nightclub light hallway creepi lobbi say far hotel trendi aspir minor request stay second request silverwar lectur charg request appar motto come line right price staff like bother room bland unimpress nice televis comfort bed hotel good locat lot nice expens hotel offer better servic like olympian street westin unless good deal w worth money,0
"great stay w seattle, stayed july boyfriend 200 night, hotel romantic not bothered dark hallways, room noisy air conditioner quick desk moved new room no problems better view, room beautiful especially enjoyed bathroom comfy bathrobes, bed comfortable, worked gym small fine quick cardio workouts,  ",great stay w seattl stay juli boyfriend 200 night hotel romant bother dark hallway room noisi air condition quick desk move new room problem better view room beauti especi enjoy bathroom comfi bathrob bed comfort work gym small fine quick cardio workout,0
"interesting hotel best described woman rode elevator day 7-day stay w hip person need light re-done hotel tucked historic fairmont olympic hotel seattle 4th st hip, trouble seeing bring flashlight, elevators dark carpet tiny pendant lights elevators fast ready jump jump, lobby two-level lighted tea-lights.great sleeping room choose upgrade worth, wide screen flat-panel tvs, great shiny bathrooms good office space comfy couch, prompt room service good honor bar really expensive, not rs selection okay plenty wonderful places eat walking distance like schuckers door, coffee lovers dream starbucks seattle best tully close, short walk downhill shopping long walk uphill purchases big downer no pool,  ",interest hotel best describ woman rode elev day stay w hip person need light hotel tuck histor fairmont olymp hotel seattl 4th st hip troubl see bring flashlight elev dark carpet tini pendant light elev fast readi jump jump lobbi light sleep room choos upgrad worth wide screen tv great shini bathroom good offic space comfi couch prompt room servic good honor bar realli expens rs select okay plenti wonder place eat walk distanc like schucker door coffe lover dream starbuck seattl best tulli close short walk downhil shop long walk uphil purchas big downer pool,0
"overpriced trendy hotel clean did provide expensive valet parking, shampoo conditioner provided nice, shampoo conditioner pay hotel, business center charged minute internet usage, no free wi-fi local phone service, short local phone calls racked charge 5 piece, hotel nickel dime food including breakfast expensive, positive nice plasma tv room beds comfortable,  ",overpr trendi hotel clean provid expens valet park shampoo condition provid nice shampoo condition pay hotel busi center charg minut internet usag free local phone servic short local phone call rack charg 5 piec hotel nickel dime food includ breakfast expens posit nice plasma tv room bed comfort,0
"decent expensive pros enjoyable stay, rooms bath clean beds crisp sheets, room appointed amenities like dvd audio players nice touch including furniture, minibar stocked items including toiletries, cons service good better price, great included items like free internet connectivity simple items like complimentary bottle water.comments agree review lighting halls public places brighter atleast twice sacrificing ambience endeavouring create,  ",decent expens pro enjoy stay room bath clean bed crisp sheet room appoint amen like dvd audio player nice touch includ furnitur minibar stock item includ toiletri con servic good better price great includ item like free internet connect simpl item like complimentari bottl agre review light hall public place brighter atleast twice sacrif ambienc endeavour creat,0
"uber style super service maxmum comfort did not want leave, admit bit confused negative reviews w seattle, nothing positive experiences.the w seattle caters hipster 26-35 crowd, think running shoe designers web moguls fasion mavens, people wearing sunglasses elevators sort thing, guess comes territory w certainly trendy.the w swathed somber seriously cool style swank lounge luxurious rooms, beds plush comfortable, room felt like modern apartment instead hotel, accents abounded stereo superior waffle robes zen desk waterfall, bathroom stocked luscious bliss soaps.the staff friendly efficient, able check hours early no issue, replaced lost room bar key pleasantly charging loss hotels might.i skipped bar, bit taste, enjoy company young beautiful people latest fashions love bar thriving.one minor drawback w tucked canyons corporate high rises little immediate area, 10-20 walk tourist areas like pioneer square pike place market, however.nonetheless stay, amazing comfort,  ",uber style super servic maxmum comfort want leav admit bit confus neg review w seattl noth posit w seattl cater hipster crowd think run shoe design web mogul fasion maven peopl wear sunglass elev sort thing guess come territori w certainli w swath somber serious cool style swank loung luxuri room bed plush comfort room felt like modern apart instead hotel accent abound stereo superior waffl robe zen desk waterfal bathroom stock lusciou bliss staff friendli effici abl check hour earli issu replac lost room bar key pleasantli charg loss hotel skip bar bit tast enjoy compani young beauti peopl latest fashion love bar minor drawback w tuck canyon corpor high rise littl immedi area walk tourist area like pioneer squar pike place market stay amaz comfort,0
"nice not, high expectations hotel based reviews referals friends, expectations hightened received e-mail hotel inquiring needs, plane arriving 10:30 la requested early check, arrived disappointed, exited cab no help luggage, struggle door, usually carry luggage dragging airport looking forward service w advertised, check went fast given early check requested, hallways dark people mentioned, not bad stated, room big amenaties, bathroom especially nice, room decorated trendy contemporary style like, went lobby evening surprised hotel/resturaunt transformed posh party place, thought fit not, mid felt place, hotel great younger croud feel comfortable fairmont street, ate resturaunt breakfast surprised prices, visiting couple hotels area prices little higher average, surprissed travel hawaii prices high higher checked surprised charged 60 early check fee, did n't mind paying rate upset told charged service, sum hotel nice trendy 20 30 couples, service advertised leaves bit desired overall good stay, come seattle probably stay, not experience hotel younger scene,  ",nice high expect hotel base review refer friend expect highten receiv hotel inquir need plane arriv la request earli check arriv disappoint exit cab help luggag struggl door usual carri luggag drag airport look forward servic w advertis check went fast given earli check request hallway dark peopl mention bad state room big amenati bathroom especi nice room decor trendi contemporari style like went lobbi even surpris transform posh parti place thought fit mid felt place hotel great younger croud feel comfort fairmont street ate resturaunt breakfast surpris price visit coupl hotel area price littl higher averag surpriss travel hawaii price high higher check surpris charg 60 earli check fee mind pay rate upset told charg servic sum hotel nice trendi 20 30 coupl servic advertis leav bit desir overal good stay come seattl probabl stay experi hotel younger scene,0
"brrrrrrrrrrrrrrr coat, need hotel good rating clean attractive convenient, n't, little cold n't mean temperature, exception valet guys friendly acted doing favor, prefer little warmer cozy setting wo n't, willows lodge great place,  ",brrrrrrrrrrrrrrr coat need hotel good rate clean attract conveni littl cold mean temperatur except valet guy friendli act favor prefer littl warmer cozi set wo willow lodg great place,0
"w wow, w experience seattle converted, w creating mood love wo n't, moment step lobby enveloped aroma vanilla candles sound chilled-out beats, lighting subdued point little dark add club vibe lobby definite security concern guest floors, rooms comfortable decorated elegant 1940 style bathed browns dark wood accents window blinds sofa window alcove, bathroom amenities bliss deluxe, in-house restaurant earth ocean excellent, focusses regional dishes wines try seasonal prixe fixe menu accompanied wine flight culinary education delights pacific northwest, criticism desk staff service-oriented w style cool warmer,  ",w wow w experi seattl convert w creat mood love wo moment step lobbi envelop aroma vanilla candl sound beat light subdu point littl dark add club vibe lobbi definit secur concern guest floor room comfort decor eleg 1940 style bath brown dark wood accent window blind sofa window alcov bathroom amen bliss delux restaur earth ocean excel focuss region dish wine tri season prix fix menu accompani wine flight culinari educ delight pacif northwest critic desk staff w style cool warmer,1
"hip cool hotel-loved, stayed w hotel seattle 2 nights, great experience definitely not expected, stepped lobby felt like lounge/bar, lobby dark dimly lit scented candles, hallways dimly lit, n't w hotel nothing.the rooms contemporary immaculate, room service valet bit pricey, staff friendly helpful.overall definitely stay w hotel,  ",hip cool stay w hotel seattl 2 night great experi definit expect step lobbi felt like lobbi dark dimli lit scent candl hallway dimli lit w hotel room contemporari immacul room servic valet bit pricey staff friendli definit stay w hotel,1
"big disappointment desk w hotel august 12-15,2004. arrived 11:30am told n't check till 3pm, no choice open suitcase lobby things need city walking pictures, suitcase placed storage meantime, came 7pm night check, desk girl asked credit card did, asked id picture, told suitcase storage, told need, told not going open suitcase lobby second time humiliating, hotel manager said thing need id n't offer alternative suggested room suitcase open privately, ofer apologies, finally desk girl suggested check staff room suitcase able id picture, agreed this.this shows hotel supposed cool desk hotel manager n't, told staff hotel manager coming day big group 70-80 people incident not pass unnoticed management coordinating people think 10 times decide book w hotel future meeting,  ",big disappoint desk w hotel august arriv told check till 3pm choic open suitcas lobbi thing need citi walk pictur suitcas place storag meantim came 7pm night check desk girl ask credit card ask id pictur told suitcas storag told need told go open suitcas lobbi second time humili hotel manag said thing need id offer altern suggest room suitcas open privat ofer apolog final desk girl suggest check staff room suitcas abl id pictur agre show hotel suppos cool desk hotel manag told staff hotel manag come day big group peopl incid pass unnot manag coordin peopl think 10 time decid book w hotel futur meet,0
"cool does n't mean great service just stayed w hotel seattle.bad news.dark lobby suppose cool.dark hallways suppose cool.is poor sevice suppose cool, room service joke, wrong food, cold food, housekeeping 3:30. concierge services non existent, think candles lobby designer clothes young staff hotel means try w,  ",cool mean great servic stay w hotel lobbi suppos hallway suppos poor sevic suppos cool room servic joke wrong food cold food housekeep concierg servic non exist think candl lobbi design cloth young staff hotel mean tri w,0
"w fabulous dont use f word lightly wife stayed w june 18th 21st say exceeded expectations, moment walked enjoyed, nice desk valet bar staff concierge, matter fact staff remembered names nice touch, not mainstream think things liked hotel, unique, room 15th floor fabulous dont use f word lightly, windows wrapped corner overlooking city, nicely furnished bed fantastic, entire experience great, bit pricey, ill tell,  ",w fabul dont use f word lightli wife stay w june 18th 21st say exceed expect moment walk enjoy nice desk valet bar staff concierg matter fact staff rememb name nice touch mainstream think thing like hotel uniqu room 15th floor fabul dont use f word lightli window wrap corner overlook citi nice furnish bed fantast entir experi great bit pricey ill tell,1
"nice place, noise-protect hint conditionned react technological signals sound arriving departing elevators set high easily awaked couple times rooms end aisle okay,  ",nice place hint condit react technolog signal sound arriv depart elev set high easili awak coupl time room end aisl okay,0
"mixed experience travel frequently work pleasure hotel max mixed experience.my reservation order arrived despite calling twice making sure incidentals cleared room hold n't credit card arrival told not possible.reasonably credit card placed hold, hours later resting room cleaning staff came emptied incidentals, did n't room charge card.the room crowded small compared similar boutiques san francisco knob window heater opposed digital moderates temperature, native minnesota seattle fairly temperate comparison n't huge deal factor coming warmer climate does n't want wake roasting/freezing.eventually room felt cozy instead cramped did getting used, decor entertaining.there multiple occasions days room smoky likely nearby smoking room, opening window solved problem, hear neighbors talking normally room.on positive art doorways stunning hotel certainly personality, desk friendly knowledgeable competent, free business center high speed internet printers, location prime walking parts city.typically minute wait cab, walk uphill block westin line available cabs take.if looking crash night great choice, looking spend time probably better choices available money,  ",mix experi travel frequent work pleasur hotel max mix reserv order arriv despit call twice make sure incident clear room hold credit card arriv told credit card place hold hour later rest room clean staff came empti incident room charg room crowd small compar similar boutiqu san francisco knob window heater oppos digit moder temperatur nativ minnesota seattl fairli temper comparison huge deal factor come warmer climat want wake room felt cozi instead cramp get use decor multipl occas day room smoki like nearbi smoke room open window solv problem hear neighbor talk normal posit art doorway stun hotel certainli person desk friendli knowledg compet free busi center high speed internet printer locat prime walk part minut wait cab walk uphil block westin line avail cab look crash night great choic look spend time probabl better choic avail money,0
"comfortable convenient chic stayed sister hotel tacoma hotel murano impressed decor staff location decided try max.it close downtown easy destinations, room bit small comfortable price exceded needs, look forward doing downtown christmas shopping staying close shops.we looking forward having dinner sushi restaurant menu impressive,  ",comfort conveni chic stay sister hotel tacoma hotel murano impress decor staff locat decid tri close downtown easi destin room bit small comfort price exced need look forward downtown christma shop stay close look forward dinner sushi restaur menu impress,0
"modern artsy booked hotel max weekend getaway, chose hotel travelzoo deal queen art room 139.00/night pretty good deal compared 200.00/night hotels area, parking steep 30.00/night opted park office building street, n't mind leaving car outdoors overnight open-air parking lot economical.the room bit small overnight bag, luggage large suitcase not want stay, feels like staying guest room friend place staying hotel room, room nice view courhouse.the lcd tv nice aveda toiletries, terrible coffee decent tea, bed extremely comfortable sheets bit scratchy, did n't advantage neat pillow menu spiritual menu, location hotel decent, walking distance downtown attractions pike place market, 2 blocks greyhound station.would stay hotel, yes 100.00 night, choose stay elsewhere..,  ",modern artsi book hotel max weekend getaway chose hotel travelzoo deal queen art room pretti good deal compar hotel area park steep opt park offic build street mind leav car outdoor overnight park lot room bit small overnight bag luggag larg suitcas want stay feel like stay guest room friend place stay hotel room room nice view lcd tv nice aveda toiletri terribl coffe decent tea bed extrem comfort sheet bit scratchi advantag neat pillow menu spiritu menu locat hotel decent walk distanc downtown attract pike place market 2 block greyhound stay hotel ye night choos stay elsewher,0
"stay reviewers stated room quite small design fresh hip, location city not better, staff friendly helpful, negative available space w/in room taken mini-fridge expensive snacks nice little storage instead stayed 3 nights, beds comfy rooms/bathrooms clean, shower separate room quite small great shower quality fixtures/finishes, nice 2 people trying ready time no way 2 people fit bathroom, def, stay,  ",stay review state room quit small design fresh hip locat citi better staff friendli help neg avail space room taken expens snack nice littl storag instead stay 3 night bed comfi clean shower separ room quit small great shower qualiti nice 2 peopl tri readi time way 2 peopl fit bathroom def stay,1
"small nice, decor nice not space room bathroom, overall liked place, staff really polite helpful, location really nice seattle shop, right middle 10 minute walk pikes, little small stay,  ",small nice decor nice space room bathroom overal like place staff realli polit help locat realli nice seattl shop right middl 10 minut walk pike littl small stay,0
"etrocalgary not contemporary funky hotel just cheap dump, n't fooled meagre display called contemporary decorating.the building old tiny tiny rooms bathrooms, rooms stunk damp mildew really old wood, n't new beds rooms think bates motel, bathroom decorated small bowl sink left original tubs yuk, fixtures inexpensive no art work flat screen n't mounted wall bedding good, no open luggage barely walk bed, elevator lift fitting just 2-3 people long waits, halls rooms scarey dark narrow, not impressive area hotel, clearly hotel cheap cosmetic decoration slip 3 star categary dump, putting avedia products bathroom does n't make smell size decor room size comparable hostel not 3 star hotel, strongly recommend paying bit staying lots options, night hotel max ruin vacation,  ",etrocalgari contemporari funki hotel cheap dump fool meagr display call contemporari build old tini tini room bathroom room stunk damp mildew realli old wood new bed room think bate motel bathroom decor small bowl sink left origin tub yuk fixtur inexpens art work flat screen mount wall bed good open luggag bare walk bed elev lift fit peopl long wait hall room scarey dark narrow impress area hotel clearli hotel cheap cosmet decor slip 3 star categari dump put avedia product bathroom make smell size decor room size compar hostel 3 star hotel strongli recommend pay bit stay lot option night hotel max ruin vacat,0
"not family stay not families kids, nice cool desk people, manager nice, spotty service, time fawned time ignored, hip trendy spot, not like start walking space topless painting not, painting does not offend 6 10 year old kids stunned,  ",famili stay famili kid nice cool desk peopl manag nice spotti servic time fawn time ignor hip trendi spot like start walk space topless paint paint offend 6 10 year old kid stun,1
"remarkable service work quickly effortlessly make sure needs met, frequent guest hotel deluxe portland thoroughly enjoy, business travels extended recently seattle natural stay hotel max, pleased thoroughly enjoyed recent stay, checking approximately 4:30 a.m. desk manager informed car stuck parking garage malfunction elevator, said called elevator service time day received no response, told needed airport catch 6:00 a.m. flight merely shook head agreement phone car hotel minutes airport free charge, agreed return rental car airport parking garage, hesitated moment trying figure, work quickly effortlessly make sure needs met, no stress no hesitation no questioning, handled grace extreme ease, kudos staff management skills, looking forward visit seattle,  ",remark servic work quickli effortlessli make sure need met frequent guest hotel delux portland thoroughli enjoy busi travel extend recent seattl natur stay hotel max pleas thoroughli enjoy recent stay check approxim desk manag inform car stuck park garag malfunct elev said call elev servic time day receiv respons told need airport catch flight mere shook head agreement phone car hotel minut airport free charg agre return rental car airport park garag hesit moment tri figur work quickli effortlessli make sure need met stress hesit question handl grace extrem eas kudo staff manag skill look forward visit seattl,0
"fantastic affordable boutique hotel great location boyfriend recently stayed, research noticed lot reviewers mentioned rooms little small, contacted max daddy a.k.a, chris bebo asked larger room, not booked larger artist king room gave additional pricing wanted upgrade deluxe rooms, stuck larger artist king staying 4 nights, perfect, great view cozy hip room, hotel rooms really reminded smaller expensive w stayed nyc, little storage space bathroom small, did research hotel max used older hotel explains smaller bathrooms, personally thought cute completely sufficient, solve storage problems asked hangers 10 minutes later, staff helpful desk questions needs, harry sure cab night car airport, highly recommend getting car instead cab, cheaper safer nicer automobile, hotel close attractions shopping restaurants, needed cab able walk, definitely like boutique feel lot hotels doing nowadays hotel max does cheaper pricing not cheap service, needless say really enjoyed stay time seattle, visit near future definitely stay hotel max,  ",fantast afford boutiqu hotel great locat boyfriend recent stay research notic lot review mention room littl small contact max daddi chri bebo ask larger room book larger artist king room gave addit price want upgrad delux room stuck larger artist king stay 4 night perfect great view cozi hip room hotel room realli remind smaller expens w stay nyc littl storag space bathroom small research hotel max use older hotel explain smaller bathroom person thought cute complet suffici solv storag problem ask hanger 10 minut later staff help desk question need harri sure cab night car airport highli recommend get car instead cab cheaper safer nicer automobil hotel close attract shop restaur need cab abl walk definit like boutiqu feel lot hotel nowaday hotel max cheaper price cheap servic needless say realli enjoy stay time seattl visit near futur definit stay hotel max,0
"term better awesome, awesome, just stay, contact hotel perfect, constant emails kathleen provided reservation car service restaurant, promised car service waiting airport provided safe trip hotel, arrival staff open doors n't let lift finger help luggage smallest bags, young ladies desk wonderful, checking explained hotel assisted questions, rooms wonderful not want country type setting, city hotel room, modern clean, complimentary bottle wine awaited arrival room, arriving restaurant evening told hotel called make reservations wanted complimentary appetizer, day check-out assisted storage bags town car transfer airport, seattle stay hotel max,  ",term better awesom awesom stay contact hotel perfect constant email kathleen provid reserv car servic restaur promis car servic wait airport provid safe trip hotel arriv staff open door let lift finger help luggag smallest bag young ladi desk wonder check explain hotel assist question room wonder want countri type set citi hotel room modern clean complimentari bottl wine await arriv room arriv restaur even told hotel call make reserv want complimentari appet day assist storag bag town car transfer airport seattl stay hotel max,0
"small, husband particularly fond funky/modern boutique hotels size room left bit disappointed, rooms clean decorated cool little space, n't expecting 900 square foot suite small hardly carpet walk, bathroom hands smallest seen lives, maybe advantage able shower sit toilet wash hands time, sushi restaurant attached hotel great staff friendly, good location close shopping pike place market,  ",small husband particularli fond boutiqu hotel size room left bit disappoint room clean decor cool littl space expect 900 squar foot suit small hardli carpet walk bathroom hand smallest seen live mayb advantag abl shower sit toilet wash hand time sushi restaur attach hotel great staff friendli good locat close shop pike place market,1
"posh twist moment walked knew unique hotel, ambiance set mood intriguing satisfying, bedroom small intimate girl want pillows finest sheets comforter wanted wrap bed mate, extremely pleased decor comfort extras room,  ",posh twist moment walk knew uniqu hotel ambianc set mood intrigu satisfi bedroom small intim girl want pillow finest sheet comfort want wrap bed mate extrem pleas decor comfort extra room,0
"hotel max aphrodiasiac hotel max exactly expected reading previous reviews, bright pink paint curb helped hotel easily, pulled valet service extremely helpful friendly, walk lobby adult art walls not trashy means, room pretty small bathroom, extremely clean, loved menu snacks opportunity order pillows liking, did not remember 21+ hotel mini massager intimacy kit came hotel labeled, really nice not kids running, did not experience paper wall noise complained, hotel max trendy sexy definately air spray phermones sheets, definately stay,  ",hotel max aphrodiasiac hotel max exactli expect read previou review bright pink paint curb help hotel easili pull valet servic extrem help friendli walk lobbi adult art wall trashi mean room pretti small bathroom extrem clean love menu snack opportun order pillow like rememb hotel mini massag intimaci kit came hotel label realli nice kid run experi paper wall nois complain hotel max trendi sexi defin air spray phermon sheet defin stay,0
"return customer, hotel max uber cool place stay want different type overnight experience, rooms incredibly small bathrooms smaller.. makes smallness atmosphere, brought son 16th birthday loved roaming art halls perusing pillow menu spiritual menu, kudos hotel max considering different flavors customer, beds amazingly comfortable room service like lightning, gorgeous sushi dinner red fin recommend, glitches overall reservation contacted gm hotel immediately return home, clearly max interested meeting needs customer not claim lot business days, complaint daily charge internet access pretty connect wireless streets anymore,  ",return custom hotel max uber cool place stay want differ type overnight experi room incred small bathroom smaller make small atmospher brought son 16th birthday love roam art hall perus pillow menu spiritu menu kudo hotel max consid differ flavor custom bed amazingli comfort room servic like lightn gorgeou sushi dinner red fin recommend glitch overal reserv contact gm hotel immedi return home clearli max interest meet need custom claim lot busi day complaint daili charg internet access pretti connect wireless street anymor,0
"amazing staff small cute, say friendliest hotels stayed, super impressed desk staff guy called rock star greeting fun feel like special guest hotel, n't think service quality, valet parked car carried bags totally sweet attentive, working class seattle impressed.my husband tired not fun mood rock star positive laughing got keys room, totally took care making reservations wonderful italian restaraunt helping tickets baseball game getting guest list concert showbox.the rooms small designed, beds best beds slept hotel, took 30 minute shower feel like spa sorry wasting water needed, hotel max gem rough, small time deffinatly pulled right, cozy recommend hotel wants wonderful weekend away kids speacial moment celebrate, service sort like movies normal person wins million dollars sudden butlers maids care them.i stay everytime seattle.a lot little things whack like no robes room,,  ",amaz staff small cute say friendliest hotel stay super impress desk staff guy call rock star greet fun feel like special guest hotel think servic qualiti valet park car carri bag total sweet attent work class seattl husband tire fun mood rock star posit laugh got key room total took care make reserv wonder italian restaraunt help ticket basebal game get guest list concert room small design bed best bed slept hotel took 30 minut shower feel like spa sorri wast water need hotel max gem rough small time deffinatli pull right cozi recommend hotel want wonder weekend away kid speacial moment celebr servic sort like movi normal person win million dollar sudden butler maid care stay everytim lot littl thing whack like robe room,0
